Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000023445.17,234,125,149.999,60,85,38
ENSG00000023516.9,1018.073,800,761.002,966.92,977,915.002
ENSG00000023572.10,585,577,545,249,194,189.207
ENSG00000023608.5,262.305,298.194,326,324.362,380.087,318
ENSG00000023697.13,1115.101,1133.001,1089,720.003,949.332,764
ENSG00000023734.11,2668.756,3379.003,3211.857,2417.865,2180.001,2158
ENSG00000023839.12,43,107.999,91,28,21,27
ENSG00000023892.12,719.999,815.077,909.987,856.065,914,756.004
ENSG00000023902.14,112.055,34,91,64.001,98,58
ENSG00000023909.10,1423,1528.019,1591.865,467.002,212.008,367.999
ENSG00000024048.11,3692.131,3696.394,3806.899,2209.02,2368.315,2242.999
ENSG00000024422.12,138,13,5,21,5,3
ENSG00000024526.17,2200.196,2719.999,2312.581,424.504,612.073,650
ENSG00000024862.18,818,983,908.003,334.999,361,357.993
ENSG00000025039.15,35,40,48,90,118.103,78
ENSG00000025156.13,661.045,542.521,615,279.297,289.206,201
ENSG00000025293.17,3178.652,3096,3233.525,1887.372,1609.744,1294.792
ENSG00000025423.11,20,47,54,13,16,9
ENSG00000025434.19,505,586.998,671.999,299.306,273.999,180.999
ENSG00000025708.14,234.743,747.884,242.227,3033.75,3207.388,2362.315
ENSG00000025770.19,2686.489,2498.095,2735.644,1408,1452,1414.993
ENSG00000025772.8,3867.885,4404.047,4156.952,598.004,485,624
ENSG00000025796.14,1210.999,1830.138,1169,1076.921,1272,1243.995
ENSG00000025800.14,6101.953,7194.654,7133.44,3820.749,3555.406,3470.493
ENSG00000026025.16,2898.222,274.999,27,1935.909,859.342,1011.999
ENSG00000026036.23,741.959,479.379,659.95,417.362,318.057,208.42
ENSG00000026103.25,84.303,46.882,60.097,50.033,28,32.473
ENSG00000026297.17,397.947,462,568.46,363.827,436.258,369.255
ENSG00000026508.21,406.001,68.001,27,255.001,136.002,116
ENSG00000026559.14,637.577,1097.247,1083.231,14,24.754,74.042
ENSG00000026652.15,1364.871,1098.527,1455.092,1433.66,937.015,1111.433
ENSG00000026751.17,1,3,0,31,11,20
ENSG00000026950.17,877.241,1045.172,782.334,501.97,580.784,446.072
ENSG00000027001.10,545.984,527,415,237.001,257.001,224
ENSG00000027075.17,3217.793,3031.446,3704.61,2012.571,1964.44,1858.886
ENSG00000027644.5,8,1,0,0,0,0
ENSG00000027697.16,2361.623,2301.36,2378.001,3571.615,3164.94,2614
ENSG00000027847.14,722.637,910.429,806.414,2051.708,2141.382,1614
ENSG00000027869.12,11,3,1,3,10,5
ENSG00000028116.18,886.402,903,919,582.001,635,578
ENSG00000028137.19,541,752.999,369,679.12,614,270.293
ENSG00000028203.19,2187.406,2503.002,2656.104,1268,1134.077,1150.197
ENSG00000028277.22,11,5,5,10,35,4
ENSG00000028310.18,906.774,1170.015,1245.011,1503.121,1140.027,1025.967
ENSG00000028528.15,1944.002,2066,2334.157,1015,850.376,873.999
ENSG00000028839.10,592,474,636.303,500.26,523.019,519.484
ENSG00000029153.15,318.188,446.999,346.039,529.232,243,298
ENSG00000029363.17,13467.333,14344.466,13532.467,9131.672,10655.188,9761.58
ENSG00000029364.12,3922.624,4597.537,4013.784,3691.914,3642.135,3680.011
ENSG00000029534.22,146,235,207,30,16,7
ENSG00000029559.7,5,3,1,6,7,1
ENSG00000029639.11,259.598,386.431,200.2,191.652,191.74,184.883
ENSG00000029725.17,2833.58,3609.591,3130.745,2597.564,2798.466,2667.687
ENSG00000029993.15,5989.146,7529,6815.655,15229.837,11210.923,14539.295
ENSG00000030066.14,3878.574,5355.332,4471.151,2624.825,2347.678,2249.155
ENSG00000030110.14,493.312,739.989,644,1103.041,690,822
ENSG00000030304.15,3,1,4,0,0,1
ENSG00000030419.17,1245.063,1447,1782.297,359.155,353.018,630
ENSG00000030582.19,6046.461,7195.993,9258.711,11319.654,8427.854,8313.553
ENSG00000031003.11,1741.066,1705.646,2139.004,604.355,614,723
ENSG00000031081.11,335,1014,613.241,4651.49,4080.603,4379.304
ENSG00000031691.7,361.322,339,395,250,298,252
ENSG00000031698.13,4922.751,5988.085,5267.44,3691.505,2998.459,3928.001
ENSG00000031823.14,925.25,1084.001,1080.537,809.998,720.522,788.427
ENSG00000032219.19,721,1015,824.053,701.118,665.001,763.999
ENSG00000032389.13,944.753,860,880.001,365.296,378.001,344.001
ENSG00000032444.17,2316.173,2189.175,2624.023,1990.915,1954.23,1679.95
ENSG00000032742.18,494.963,462,527.117,241.148,275.037,264
ENSG00000033011.14,624.292,776.557,736.236,720.543,636.835,540.022
ENSG00000033030.16,1738.229,1376.425,2068.784,1078.937,798.489,837.912
ENSG00000033050.9,1249.775,1262.107,1249.19,652.522,582.612,649.94
ENSG00000033100.17,901,1149.386,1109.026,2215.366,2155.001,1732
ENSG00000033122.21,33.475,35.246,78.125,49.701,31.659,38.631
ENSG00000033170.17,2847.753,3309.184,3059.544,2577.348,2230.302,2245.677
ENSG00000033178.13,3458.772,3733.831,3529.382,2160.152,2472.366,2353.001
ENSG00000033327.13,3522.818,4983.281,4168.505,7170.489,7301.054,5498
ENSG00000033627.18,2029.243,2166,3374.01,1008.999,627.251,686.974
ENSG00000033800.14,1121,1328,1387.752,846.001,974.931,791.006
ENSG00000033867.17,1341.039,2092.331,1309.814,8398.727,4055.863,6109.002
ENSG00000034053.15,109,9,9,22,28,8
ENSG00000034152.20,915.058,1124,856,750.001,644.002,666.999
ENSG00000034239.11,10,12,5,0,0,0
ENSG00000034510.6,13229.589,19330.485,13074.882,35355.445,39112.636,31901.202
ENSG00000034533.12,365,359.054,279,152,207.001,206
ENSG00000034677.13,1495.815,1230.164,1351.132,1341.994,1563.368,1304.93
ENSG00000034693.15,861.378,951,897.059,210,185,244.263
ENSG00000034713.8,988.616,1041,1204,622.001,544.776,605
ENSG00000034971.17,0,0,0,0,0,0
ENSG00000035115.22,2425.561,1865.023,4431.278,1136.114,1168.589,1367
ENSG00000035141.9,1425.492,1735.001,1759.303,805,834.37,687
ENSG00000035403.18,11247.687,12404.724,14506.05,11674.829,10084.309,8621.325
ENSG00000035499.13,849.996,839.999,1050,406,353,280.001
ENSG00000035664.11,11.952,10.762,24.588,24.468,9.051,4.423
ENSG00000035681.9,1267.998,1388,1343.999,691.003,852.361,843
ENSG00000035687.10,1978.341,2637.311,2365.799,2211.032,2448.708,2737.712
ENSG00000035720.8,0,0,0,0,0,0
ENSG00000035862.13,1050.022,1135,356.046,18981.762,11466.032,15113.291
ENSG00000035928.17,2733.735,3101.001,2866.34,1727.881,1581.942,2033.323
ENSG00000036054.13,1883.013,1897.671,1989.999,1672.628,1656.219,1694.189
ENSG00000036257.14,3159.338,3225,3730.559,1681.998,1746.233,1866.74
ENSG00000036448.10,3,0,0,2,1,8
ENSG00000036473.8,0,0,0,0,1,0
ENSG00000036530.9,19.042,5,21.029,7.085,1.009,2.43
ENSG00000036549.13,2547.166,2979.067,2608,1616.999,1749.126,1878.001
ENSG00000036565.15,0,0.992,0,0,0,0
ENSG00000036672.16,74,11,43,67,77,63
ENSG00000036828.17,214.544,274.825,392.93,275.034,238.087,178.779
ENSG00000037042.9,106.285,118.729,150.698,243.428,123.044,88.689
ENSG00000037241.7,391.134,581.96,496.977,314.977,295.993,245.981
ENSG00000037280.16,168.825,2101,664.975,14027.202,22059.405,14548.471
ENSG00000037474.15,2380.89,2669,2811,2268.61,2010.708,1858.001
ENSG00000037637.11,1071.004,1034.48,1106.723,949.303,1068,849.83
ENSG00000037749.13,1809.562,1855.313,1588.384,1656.902,1276,1399.999
ENSG00000037757.14,527.09,620.984,1047.044,477.905,472.898,434.244
ENSG00000037897.17,409,502.189,496.949,297.999,206,196
ENSG00000037965.6,0,1,0,2,0,0
ENSG00000038002.9,547,582.001,684.044,516,871.05,1079.999
ENSG00000038210.14,2593.357,2419.672,3010.764,824.456,583,740
ENSG00000038219.13,3381.054,3968.999,3935.989,3889.858,3921.18,3754.503
ENSG00000038274.18,2119.413,2207.053,2155.999,829.812,935.446,882
ENSG00000038295.8,515,1429.192,832,273.004,244,172.999
ENSG00000038358.15,2032.771,2183.294,2243.654,1838.922,1536.885,1501.018
ENSG00000038382.23,5566.062,6144.172,6631.431,15709.626,14447.388,13441.546
ENSG00000038427.16,3604.218,402.999,13,1048.645,149,548
ENSG00000038532.17,864.329,780.149,881,693.002,452,529.999
ENSG00000038945.15,1,32,7,605.061,334.005,290
ENSG00000039068.20,24145.198,23513.452,25156.029,6514.857,3290.9,3752.999
ENSG00000039123.16,3206.321,3630.295,3190.388,2062.571,2234.948,2004.001
ENSG00000039139.11,6,5,16,33,10.001,20
ENSG00000039319.17,4282.631,4385.874,4528.784,2170.235,2326.088,1891.024
ENSG00000039523.20,42,19,18,164,54.001,52
ENSG00000039537.16,17,0,0,1,1,0
ENSG00000039560.14,4073.579,3131.447,4859.95,6698.958,7902.997,8295.596
ENSG00000039600.11,1,7,4,15,5,24
ENSG00000039650.12,823.999,790,964.546,550.001,376,450
ENSG00000039987.7,1,1,7,1,0,0
ENSG00000040199.18,667,528,740.001,55.999,63.029,74
ENSG00000040275.17,831.222,1119,859.999,440.001,500.225,438.001
ENSG00000040341.18,1218.947,1550.039,1399.584,786.406,725.192,729.341
ENSG00000040487.13,549.998,519,539.937,221.177,191.986,176.999
ENSG00000040531.16,292,318.027,359.001,412.894,287,312
ENSG00000040608.14,20,48,26,518.428,759.015,569
ENSG00000040633.13,685.051,906,836.668,333,271,352.013
ENSG00000040731.10,0,0,0,0,0,0
ENSG00000040933.16,1522.304,1580.999,1914.025,1385.999,1673.005,1326.001
ENSG00000041353.10,579,1210,587,500,709,532
ENSG00000041357.16,3130.257,4282.416,3802.907,2652.342,2417.004,2358.001
ENSG00000041515.16,13,17,7,0,0,4
ENSG00000041802.11,1913,2418.14,2192,1442.697,1469.537,1130.841
ENSG00000041880.15,67,65,78,38,33,31
ENSG00000041982.17,136,11,0,36.999,71.001,37
ENSG00000041988.16,257,335,216,160.493,129.04,182.001
ENSG00000042062.13,57.356,2.387,14.303,3,16.956,2
ENSG00000042088.14,977.449,1079.998,1121.999,599.042,624,587.001
ENSG00000042286.15,147.001,235,288.139,23.007,24,43
ENSG00000042304.14,0,1,1,0,0,0
ENSG00000042317.17,111.999,97.999,108.001,115,129.001,150.999
ENSG00000042429.12,1348.75,2308.977,1985.137,1417.123,1424.878,1413.55
ENSG00000042445.14,964.701,1030.697,1083.485,665.99,503.736,549
ENSG00000042493.16,215,555,352,5686.295,4438.188,3240.999
ENSG00000042753.12,1440.999,1475,1552.002,522.001,502,495.004
ENSG00000042781.14,27,19,28,8,6,4
ENSG00000042813.8,1,0,0,0,0,0
ENSG00000042832.12,2,1,0,6,11,4
ENSG00000042980.14,9,69,8,940.999,1488.088,1216.999
ENSG00000043039.7,190,192,211,12.981,58,41
ENSG00000043093.15,1305.571,1370.001,1237,945.982,1113,990.01
ENSG00000043143.22,1014.039,1361.999,1941.574,1004.001,1039.059,741.415
ENSG00000043355.12,1,3,4,0,1,2
ENSG00000043462.13,6,8.999,0,57,79.001,39
ENSG00000043514.17,1077.001,1472.808,1216.001,840.999,784.374,744
ENSG00000043591.6,1682.088,2557.584,2319.65,14.002,2,129
ENSG00000044012.4,0,0,0,3.011,2,4
ENSG00000044090.13,1352,2563.001,1516.051,1061.951,2645.364,1388.001
ENSG00000044115.21,13989.238,16494.07,15306.623,15720.188,18663.795,15275.267
ENSG00000044446.12,3179.812,3490.01,3172.01,2264.399,3279.189,2849.607
ENSG00000044459.15,198.019,167,54.002,85,132.197,153.001
ENSG00000044524.11,2,39,2,12,0,0
ENSG00000044574.9,11086.176,13779.657,17541.965,21641.571,16914.04,12714.527
ENSG00000046604.14,8625.122,10802.656,9611.775,13162.029,9036.055,9996.314
ENSG00000046647.14,323.021,267.555,376.421,260.829,214.85,239.487
ENSG00000046651.16,1506.173,1512,2098.505,796.001,892.317,703
ENSG00000046653.15,18,1,0,4,0,0
ENSG00000046774.10,0,0,0,0,0,0
ENSG00000046889.19,18,4,1,16,8,0
ENSG00000047056.18,805.127,665.999,966.741,611.452,604.093,530.988
ENSG00000047188.16,1317.557,1642.753,1470.549,709.021,803.12,626.999
ENSG00000047230.15,738.005,853.999,613.225,496.001,690.849,537.001
ENSG00000047249.18,2114,1806.001,2177.941,912.087,841,914.87
ENSG00000047315.17,5341.721,5765.876,5189.421,2801.377,3016.963,3014.36
ENSG00000047346.13,377,576.999,621,418.003,434.002,346.022
ENSG00000047365.13,29.008,34,20,111.103,146,79
ENSG00000047410.14,11533.461,13928.599,12351.448,7496.337,7881.888,7657.999
ENSG00000047457.14,496.041,9,4,287.996,40,57
ENSG00000047578.14,867.183,857.999,976.001,714.063,644.992,565.001
ENSG00000047579.20,143.999,190,141.001,59,57.195,54
ENSG00000047597.7,17,13,20,4,2,5
ENSG00000047617.17,35,208,138,808.168,357.386,829
ENSG00000047621.12,758.622,923.745,894.344,614.732,741,647.293
ENSG00000047634.15,151.001,133,106,78.66,68.999,64.037
ENSG00000047644.20,2941.584,2361.278,2817.199,2215.392,1479.066,2870
ENSG00000047648.23,56,56,15,70.999,34.001,51
ENSG00000047662.5,0,1,0,0,0,0
ENSG00000047849.22,3852.439,4630.956,3717.563,7826.82,6453.449,5989.999
ENSG00000047932.14,2860.313,3508.566,3350.545,1702.077,1905.463,1892.001
ENSG00000047936.11,4,2,13.434,1,1,2
ENSG00000048028.12,857.102,1099.31,796.002,459.001,488.999,365.001
ENSG00000048052.25,8,21,11,9.973,27,16
ENSG00000048140.18,141.999,161,99,618,569.806,533
ENSG00000048162.22,631.999,716,604,365.863,354.193,279
ENSG00000048342.18,465.096,513.001,454.393,132.646,142.408,110.507
ENSG00000048392.13,2007.463,2090.199,1859.015,804.999,862.119,873
ENSG00000048405.11,969.001,1023.981,949.023,1183.798,1282,1403.001
ENSG00000048462.11,0,0,0,2,0,0
ENSG00000048471.14,1896.477,2380.005,2311.64,608.031,570.616,527.987
ENSG00000048540.16,8,4,7,7,0,8
ENSG00000048544.6,1473.046,1963.876,1835.446,767.364,785,782
ENSG00000048545.18,6.69,4.001,8.003,10.551,6.713,2.68
ENSG00000048649.14,1793.667,1940.445,2068.278,1681.16,1726.502,1700.808
ENSG00000048707.15,4411.798,4673.872,4741.48,2841.57,3004.242,2765.257
ENSG00000048740.19,43,11,1,58.001,68,32.999
ENSG00000048828.18,10723.998,12978.807,13882.228,10691.368,11809.771,10862.353
ENSG00000048991.18,358,553.96,515.196,438.001,325.972,340.022
ENSG00000049089.15,27,37,35,3,12,4
ENSG00000049130.16,188,9,0,20,6,0
ENSG00000049167.16,540.695,679.031,623.326,395.11,438.011,338.246
ENSG00000049192.15,1032.001,1350,1225,225.036,135,202.999
ENSG00000049239.13,3864.251,3947,4466.509,3006.308,3381.925,3751
ENSG00000049245.13,3161.125,3804.014,3646.235,3805.7,4375.756,3761.744
ENSG00000049246.15,278,171.001,257.976,61,74,33
ENSG00000049247.14,0,1,0,0,0,0
ENSG00000049249.10,8,3,3,12,5,1.073
ENSG00000049283.19,2323.012,2516.889,2172.112,29,34,118
ENSG00000049323.16,6034.234,6508.36,8464.785,13566.84,3982.068,13891.158
ENSG00000049449.10,4379.97,6905.995,5018.466,8335.851,8261.905,5028.64
ENSG00000049540.19,176,0,0,4,0,1
ENSG00000049541.11,1597.939,1944.001,1728.677,543.214,555,514.12
ENSG00000049618.25,2379.757,2302.002,3037.851,1452.673,1156.002,934.998
ENSG00000049656.14,1838.573,1940,1982.767,2367.289,2029.316,2187.207
ENSG00000049759.20,1535.001,2033.429,1244.11,731.043,431.785,418.998
ENSG00000049768.18,6,5,4,0,1,0
ENSG00000049769.14,53,44,73,17,10,17
ENSG00000049860.14,3456.253,4640.095,4856.263,13460.214,5976.315,15033.008
ENSG00000049883.15,777.926,935.002,843,201.893,261.289,205.05
ENSG00000050030.16,6,0,3,7,2,0
ENSG00000050130.18,926.443,1108.247,952.952,1231.814,1256.034,1161.984
ENSG00000050165.19,31,13,1,22,67,4
ENSG00000050327.15,3008.672,2992.42,2685.881,3116.396,4144.277,3383.75
ENSG00000050344.9,11375.083,15360.878,15117.395,395,508.168,1141
ENSG00000050393.12,1130.999,1325,1259.77,662.044,535.999,581.262
ENSG00000050405.14,6541.841,8839.688,7298.2,22559.107,25435.31,22044.572
ENSG00000050426.16,1156.32,1287,1393.026,477.171,369.034,406.044
ENSG00000050438.17,213.963,280.551,265.383,1233.167,1844.763,1506.574
ENSG00000050555.19,332.999,47,15,99,33,15
ENSG00000050628.21,30,16,13,476.002,337,539
ENSG00000050730.16,4,1,0,3,3,0
ENSG00000050748.18,1427.464,1800.995,1902.429,1632.972,1285.051,1230.003
ENSG00000050767.18,11,3,5,8,16,3
ENSG00000050820.17,2012.491,1732.534,2776.123,2672.398,2005.533,1893.455
ENSG00000051009.11,971,825.072,885,624.947,713,601
ENSG00000051108.15,3074.857,2197.001,3325.127,2723.358,2678.946,2674.705
ENSG00000051128.19,21,14,6,112.999,96,130.964
ENSG00000051180.17,1001.293,1291.999,1152.639,603.999,554.122,500.999
ENSG00000051341.15,1480.093,1826,1726.001,568,718.011,575
ENSG00000051382.9,2746.542,3742.421,2473.751,3226.925,4401.268,3453.138
ENSG00000051523.12,254.991,412.955,330.861,778.001,770.001,385.953
ENSG00000051596.10,1495.347,1307.627,1170.642,741.657,1325.952,932.739
ENSG00000051620.11,2140.431,3095,2227.006,2016.544,2414.717,2608.151
ENSG00000051825.15,2026.09,2340.432,2131.46,995.671,666.363,863.999
ENSG00000052126.17,1412.455,1421.135,1983.095,1584.363,1728.471,1885.961
ENSG00000052344.16,2316.4,3058.991,2777.742,12129.447,10548.307,9823.001
ENSG00000052723.12,1781.007,2109.001,1878.63,1283.472,1217,1251.245
ENSG00000052749.14,2509.076,1387.874,3103.686,1847.988,1714.762,1415.676
ENSG00000052795.13,2389.502,2707,2239.248,812.002,419,697
ENSG00000052802.13,1160,1526,1827.001,1764.073,2916.679,1864.959
ENSG00000052841.16,3023.606,2915.003,3126.675,3453.139,4168.64,3620.379
ENSG00000052850.8,1,1,0,0,3,0
ENSG00000053108.18,55,69.168,82.743,4.005,2.002,0
ENSG00000053254.16,4377.338,3878.754,4107.843,1592.144,1244.001,1815.001
ENSG00000053328.9,60,7,18,0,0,3
ENSG00000053371.13,2117.73,2198.923,2156.168,419.105,521,492
ENSG00000053372.5,1283,1428.001,1349.57,635.706,688.005,651.005
ENSG00000053438.11,1,1,6,0,4,0
ENSG00000053501.14,267.826,272,397.349,282,206,166
ENSG00000053524.13,19.06,35.243,49.064,29.026,31.994,37.328
ENSG00000053702.15,3,0,0,0,0,0
ENSG00000053747.17,65,43.999,6,304.001,127.999,698.121
ENSG00000053770.12,1195.982,1261.999,1190.242,741.044,748,794.055
ENSG00000053900.11,1600,1614,3359.994,745.051,725.052,801.001
ENSG00000053918.19,54,140,112,40,72.003,20
ENSG00000054116.12,1197.024,1375.141,1410,861.602,738.019,934
ENSG00000054118.15,8088.915,9690.683,8833.671,5713.501,5454.172,5622.709
ENSG00000054148.18,1457.515,1366.994,1425.669,1185.51,1168.855,1194.401
ENSG00000054179.12,0,3,0,5,8,5
ENSG00000054219.11,21,12.207,35.475,59.475,70.081,60.03
ENSG00000054267.22,2189.175,2573.588,2678.549,2280.356,2205.021,2107.999
ENSG00000054277.14,2097.92,3789.738,2294.476,8347.652,8985.451,6361.153
ENSG00000054282.16,768.999,763.999,777.002,637.005,720.2,665.999
ENSG00000054356.14,1,0,0,14,8,0
ENSG00000054392.13,389,478,443,504,488,292
ENSG00000054523.20,1398.887,1559.767,1963.08,1097.018,992,893.114
ENSG00000054598.9,125,191,254.019,66,45.001,210
ENSG00000054611.14,812.988,843,845.331,664.299,494.001,562.709
ENSG00000054654.20,35868.994,41835.452,36926.429,12672.361,13814.698,17042.387
ENSG00000054690.14,1088.613,1148.405,1959.768,258.561,156.7,165.854
ENSG00000054793.14,409,332,159,171.14,333,228
ENSG00000054796.13,0,0,0,0,0,0
ENSG00000054803.4,1,0,0,0,0,0
ENSG00000054938.17,0,0,0,1,0,0
ENSG00000054965.11,819.129,1070.149,1070,1108.308,762,803
ENSG00000054967.13,511.014,310,819,577.322,704.025,485
ENSG00000054983.17,705,922,553,1231.478,1883.233,1070.999
ENSG00000055044.11,3846.691,4392.846,4265.699,2066.118,2151.759,2127.205
ENSG00000055070.17,3458.678,3624.951,3875.458,2448.378,2315.612,2218.557
ENSG00000055118.17,3,0,3,0,0,0
ENSG00000055130.18,4942.606,5436.53,5435.368,3839.208,4273.77,3707.937
ENSG00000055147.19,881.24,1043.999,912.013,650,686.999,647.999
ENSG00000055163.21,4520.437,5287.281,5194.665,3571.653,10081.204,7936.955
ENSG00000055208.20,1580.999,1922.999,1699.631,1030.053,1065.005,1062.001
ENSG00000055211.14,1205.931,1521,1781.127,1131.081,961.561,1108.989
ENSG00000055332.19,2646.001,3815.283,3274.001,3118.583,4641.652,4326.992
ENSG00000055483.20,1552.001,1221,2038.998,1006.999,722.092,698.999
ENSG00000055609.21,8764.824,10488.293,11286.762,10235.681,11790.308,10186.233
ENSG00000055732.13,27.999,26,45,4,1,21
ENSG00000055813.6,8,1,0,4.501,7,2.716
ENSG00000055917.17,5603.589,7005.002,6049.443,1579.187,1805.804,1808.999
ENSG00000055950.17,1058.981,1094,1088.999,619.04,761.111,695.999
ENSG00000055955.17,13.484,1.429,5.475,16.399,14.381,3
ENSG00000055957.11,0,1,0,29,58.001,3
ENSG00000056050.7,464.994,698.105,528,412.018,474,471
ENSG00000056097.16,3980.434,4958.582,4694.303,3202.798,3034.314,3300.917
ENSG00000056277.16,543.002,450,654.931,339.013,247.664,278
ENSG00000056291.19,5,13,229.999,64,40,25
ENSG00000056487.16,7,0,0,0,2,0
ENSG00000056558.11,29,15,11,28,25,13
ENSG00000056586.16,3704.112,4171.833,3678.204,2394.512,2649.258,2463.336
ENSG00000056736.10,162.119,118,111,15,23,42
ENSG00000056972.21,1276.08,1494.073,1393.743,1096.605,1349.116,1100.919
ENSG00000056998.21,661.124,750,828.823,656.612,605,811.026
ENSG00000057019.16,1533.001,1605.358,1583.162,1059.588,1161.24,1124.005
ENSG00000057149.16,1,4,0,3,0,0
ENSG00000057252.13,1835.001,2082,1653.173,4409.019,4836.758,6183.588
ENSG00000057294.18,4154.592,6254.68,5050.468,11922.026,14132.011,14383.522
ENSG00000057468.7,4,4,12,2,3,66
ENSG00000057593.14,0,0,0,2,2,0
ENSG00000057608.17,9999.341,13605.208,11334.491,9612.946,9134.073,9324.87
ENSG00000057657.17,238.999,54,35.999,113.001,85.999,75
ENSG00000057663.16,1433.295,1627,1340.017,1272.482,1282.512,1188.001
ENSG00000057704.13,1084.018,1558,1359.176,607.1,578,460
ENSG00000057757.10,1861.718,1744,1903,663.053,614,613
ENSG00000057935.14,1574,2067.001,2056.677,1038.001,902.081,838.999
ENSG00000058056.10,1085.873,1385.604,1391.452,146.659,97.998,120.783
ENSG00000058063.16,5489.59,4323.889,5500.194,232,427,488.181
ENSG00000058085.15,968.113,1379,2291.051,3435.161,6280.642,5243.869
ENSG00000058091.17,95,21,24,21,22,26
ENSG00000058262.11,9828.799,10925.763,10539.476,12912.322,10806.843,10295.999
ENSG00000058272.19,4257.905,4864.796,4491.79,3929.058,3949.986,3788.001
ENSG00000058335.16,199,285,332.999,539.004,493.021,402
ENSG00000058404.21,1,1,0,2,2,0
ENSG00000058453.17,247.599,627.49,173.993,487.965,533.872,384.555
ENSG00000058600.16,1986.003,2029.041,2550.463,850.746,724.002,696.999
ENSG00000058668.16,8713.767,8960.842,8149.509,3384.759,3099,3122.817
ENSG00000058673.17,3094.231,3536.185,2914.185,2503.166,2577.305,3029.412
ENSG00000058729.11,730.13,891.42,802.998,785.739,695.393,688
ENSG00000058799.15,1201.005,1666.999,1444.662,568.025,605,541.999
ENSG00000058804.12,2740.378,3346,2774.806,1527.134,1751.996,1508.595
ENSG00000058866.15,2.854,2,2,8,4,1
ENSG00000059122.17,1354.827,1034.821,1476.396,774.121,436,630.002
ENSG00000059145.19,573.975,618.999,954.999,349.241,226.001,267
ENSG00000059377.19,0,8,0,67,63.001,37.038
ENSG00000059378.13,389,466.002,353.001,919.3,1340.198,996.002
