Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000276747.1,0,0,1,0,0,0
ENSG00000227751.1,0,3,0,0,0,0
ENSG00000179051.13,6074,7703,6084,7737,10231,9147
ENSG00000074964.16,174,100,70,132,160,82
ENSG00000236648.1,0,0,0,0,0,0
ENSG00000117148.7,1,1,0,0,0,0
ENSG00000261781.1,0,0,0,0,0,0
ENSG00000117154.11,0,4,0,1,2,0
ENSG00000280222.1,0,0,0,0,0,0
ENSG00000230035.2,0,0,0,0,0,0
ENSG00000225387.1,0,0,0,0,0,0
ENSG00000179023.8,5,6,1,2,0,0
ENSG00000235282.3,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,0,0,0
ENSG00000009709.11,0,0,0,2,0,0
ENSG00000179002.5,0,0,1,0,0,0
ENSG00000255275.3,19,0,23,0,0,0
ENSG00000159423.16,3072,2427,2218,140,102,131
ENSG00000265606.1,0,0,0,0,0,0
ENSG00000221662.1,5,2,10,0,0,0
ENSG00000169991.10,1957,1068,1657,909,767,926
ENSG00000272084.1,59,16,92,53,45,25
ENSG00000127481.14,9614,9989,13335,7649,6565,5823
ENSG00000230424.1,16,8,20,10,11,19
ENSG00000127463.13,3985,5054,4738,5054,5695,4498
ENSG00000053372.4,1287,1482,1376,660,662,650
ENSG00000211454.13,11,10,26,8,3,8
ENSG00000162482.4,18,25,49,10,12,4
ENSG00000270728.1,0,0,0,0,0,0
ENSG00000053371.12,2073,2200,2142,415,517,508
ENSG00000200403.1,3,3,12,2,6,0
ENSG00000040487.12,576,536,550,227,200,180
ENSG00000077549.17,2976,3144,2915,2588,2585,2176
ENSG00000240490.3,0,0,0,0,0,0
ENSG00000201609.1,0,0,0,0,0,0
ENSG00000235185.1,0,2,2,1,0,0
ENSG00000173436.13,154,146,205,89,86,88
ENSG00000270136.5,0,0,0,0,0,0
ENSG00000226396.1,54,16,52,34,31,18
ENSG00000158747.13,46,6,7,21,18,11
ENSG00000158748.3,0,0,0,0,0,0
ENSG00000162542.13,641,616,672,1814,1315,1634
ENSG00000178828.6,0,0,2,0,0,0
ENSG00000235434.1,0,0,0,0,0,0
ENSG00000169914.5,442,546,554,1657,652,1226
ENSG00000188784.4,0,0,0,0,0,0
ENSG00000242688.3,0,0,0,0,0,0
ENSG00000188257.10,68,0,1,11,0,2
ENSG00000127472.10,2,0,0,1,0,0
ENSG00000117215.14,0,0,0,7,0,0
ENSG00000158786.4,2,2,0,3,6,2
ENSG00000227066.1,0,0,0,0,0,0
ENSG00000187980.6,0,0,0,0,1,0
ENSG00000225986.1,0,0,0,0,1,4
ENSG00000162543.5,13,1,5,33,158,93
ENSG00000228105.1,0,0,0,0,0,0
ENSG00000158816.15,0,3,0,0,1,0
ENSG00000226664.1,0,0,0,0,0,0
ENSG00000236963.6,0,1,0,0,1,0
ENSG00000226487.1,0,0,0,0,0,0
ENSG00000162545.5,9,5,1,54,82,75
ENSG00000090432.6,911,965,977,626,724,592
ENSG00000215520.3,0,0,0,0,0,0
ENSG00000183114.7,2,0,0,27,8,49
ENSG00000158825.5,1,8,0,55,16,38
ENSG00000158828.7,833,913,900,1834,1103,1826
ENSG00000284005.1,0,0,0,0,0,0
ENSG00000117242.7,142,111,161,377,250,260
ENSG00000244038.9,9400,10991,10760,9785,11459,9833
ENSG00000117245.12,9,17,48,11,7,10
ENSG00000235432.1,0,0,0,0,0,0
ENSG00000189410.11,58,165,174,232,15,127
ENSG00000233069.1,1,5,4,1,0,1
ENSG00000127483.17,6279,7020,7465,4062,3932,3819
ENSG00000075151.20,896,1252,1323,1212,968,917
ENSG00000251914.1,0,0,0,0,0,0
ENSG00000221808.1,0,0,0,0,0,0
ENSG00000233072.1,0,1,2,4,1,1
ENSG00000236073.2,0,0,1,0,0,0
ENSG00000235112.1,0,0,0,0,0,0
ENSG00000117298.14,1045,2082,2380,5485,4855,3293
ENSG00000236936.1,0,0,0,0,0,1
ENSG00000231105.1,0,0,0,6,2,5
ENSG00000236216.5,0,0,1,0,0,0
ENSG00000228823.1,0,2,1,0,0,0
ENSG00000236009.1,0,0,2,0,0,0
ENSG00000227001.3,47,14,123,1,6,14
ENSG00000187952.9,7,12,9,28,40,40
ENSG00000186543.7,0,0,5,0,0,0
ENSG00000142794.18,468,1238,1424,126,81,252
ENSG00000176378.8,0,0,0,0,0,0
ENSG00000162551.13,1,29,17,12,3,8
ENSG00000233431.1,0,1,0,0,0,0
ENSG00000076864.19,36,97,74,211,74,142
ENSG00000090686.15,2238,2915,3026,2150,1787,1927
ENSG00000231978.2,0,0,0,0,0,0
ENSG00000187942.11,0,3,9,1,6,5
ENSG00000142798.17,6171,7281,10335,114565,50443,60090
ENSG00000232037.3,0,0,0,0,0,0
ENSG00000283234.1,0,1,0,7,5,29
ENSG00000219073.7,0,0,0,0,0,0
ENSG00000273610.1,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0
ENSG00000142789.19,0,2,0,1,0,0
ENSG00000278124.1,0,0,0,0,0,0
ENSG00000201273.1,0,0,0,0,0,0
ENSG00000228397.2,8,2,1,2,0,2
ENSG00000218510.6,380,443,322,183,132,126
ENSG00000070831.15,12447,14138,12576,12278,13308,11372
ENSG00000230068.2,20,17,42,46,25,30
ENSG00000271428.1,0,0,0,0,0,0
ENSG00000271840.1,25,10,50,27,21,6
ENSG00000162552.14,134,80,122,12,14,17
ENSG00000266564.1,0,0,0,0,0,0
ENSG00000234397.3,0,0,0,0,0,0
ENSG00000279625.1,0,0,0,0,0,0
ENSG00000184677.16,1734,2077,2126,2131,2058,1933
ENSG00000237200.1,13,20,26,20,23,21
ENSG00000070886.11,2,1,0,2,1,0
ENSG00000276835.2,0,0,0,0,0,0
ENSG00000173372.16,1,12,0,254,367,108
ENSG00000159189.11,5,26,2,262,351,110
ENSG00000173369.15,1,11,0,294,303,147
ENSG00000133216.16,21,86,23,1841,1007,1719
ENSG00000265422.1,0,0,0,0,0,2
ENSG00000225952.1,0,0,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0
ENSG00000215906.8,0,0,0,0,1,0
ENSG00000227868.5,0,0,0,1,5,0
ENSG00000004487.15,4031,5439,4418,5352,6147,5196
ENSG00000240553.1,0,0,0,0,0,0
ENSG00000263793.1,0,2,2,0,0,0
ENSG00000266802.1,0,0,0,0,0,0
ENSG00000169641.13,2632,2098,2223,3089,3364,2840
ENSG00000229010.1,0,0,0,0,0,0
ENSG00000206935.1,0,0,0,0,0,0
ENSG00000252578.1,0,0,0,0,0,0
ENSG00000179546.4,15,31,21,11,7,11
ENSG00000215381.3,3,9,4,0,1,3
ENSG00000261326.2,42,109,51,22,20,10
ENSG00000125944.18,8928,10587,9056,4839,6277,5822
ENSG00000125945.14,1629,1571,1571,315,329,353
ENSG00000249087.6,216,223,235,44,24,17
ENSG00000201405.1,0,0,0,0,0,0
ENSG00000271420.1,0,3,2,1,1,2
ENSG00000204219.9,111,357,265,503,424,870
ENSG00000232482.2,0,0,0,0,0,0
ENSG00000088280.18,713,2238,1209,16082,15033,19146
ENSG00000007968.6,1189,1137,1244,316,268,286
ENSG00000235052.1,3,1,4,1,5,1
ENSG00000117318.8,1879,1037,1561,2348,3804,3129
ENSG00000197880.8,0,0,2,5,2,7
ENSG00000229239.2,0,0,0,0,0,0
ENSG00000142676.12,30094,41587,32165,17853,21329,21291
ENSG00000011007.12,2159,2777,2352,1946,1887,1666
ENSG00000236810.5,70,67,61,41,37,40
ENSG00000057757.9,1831,1741,1938,648,613,606
ENSG00000011009.10,2252,2484,2198,1556,1628,1437
ENSG00000117308.14,720,942,900,1753,1635,1353
ENSG00000117305.14,523,625,543,370,386,396
ENSG00000179163.11,2756,3035,3783,802,600,912
ENSG00000188822.7,4,1,3,1,0,0
ENSG00000229106.1,1,3,2,0,2,1
ENSG00000232557.3,0,0,0,0,0,0
ENSG00000264926.1,0,0,0,0,0,0
ENSG00000230228.2,2,0,0,0,0,0
ENSG00000189266.11,6370,5874,6683,3871,5314,4043
ENSG00000188529.14,4988,5165,5057,3413,3797,3467
ENSG00000215905.4,0,0,0,0,0,0
ENSG00000225315.2,0,0,0,0,0,0
ENSG00000142661.18,0,3,0,0,7,0
ENSG00000230703.1,0,0,0,0,0,0
ENSG00000142677.3,0,0,2,0,0,0
ENSG00000185436.11,122,215,135,103,98,71
ENSG00000230023.2,0,0,0,0,0,0
ENSG00000232298.2,4,4,3,0,0,0
ENSG00000158055.15,493,444,597,9,2,16
ENSG00000001460.17,161,228,224,116,155,161
ENSG00000001461.16,401,526,404,354,357,495
ENSG00000117602.11,247,429,262,453,372,515
ENSG00000264443.1,0,0,0,0,0,0
ENSG00000184454.6,98,152,154,52,11,105
ENSG00000227312.2,0,0,0,1,0,0
ENSG00000239106.1,0,0,2,0,0,0
ENSG00000133226.16,2108,2723,2601,1533,1008,1126
ENSG00000169504.14,11245,12668,11315,19105,20347,19079
ENSG00000238482.1,0,0,0,0,0,0
ENSG00000020633.18,0,4,3,5,5,7
ENSG00000278034.1,0,0,0,0,0,0
ENSG00000229162.1,0,0,0,0,0,0
ENSG00000261025.1,0,1,0,0,0,0
ENSG00000264371.1,0,0,0,0,0,0
ENSG00000233755.1,0,0,0,0,0,0
ENSG00000233419.3,0,0,0,0,0,0
ENSG00000231953.2,0,0,1,0,0,0
ENSG00000117614.9,1408,1806,1841,828,851,937
ENSG00000117616.17,2930,2581,3398,1919,1539,1479
ENSG00000272432.1,1,0,2,1,0,0
ENSG00000261349.1,10,11,8,20,4,6
ENSG00000187010.19,1,1,0,5,6,1
ENSG00000224183.1,13,24,23,9,10,20
ENSG00000259984.1,2,4,4,0,1,0
ENSG00000183726.10,875,1276,1058,3358,3372,2820
ENSG00000188672.17,10,13,10,34,10,17
ENSG00000238084.4,24,33,9,5,14,10
ENSG00000204178.9,594,717,634,1395,1333,1354
ENSG00000157978.11,1271,1198,2340,273,205,275
ENSG00000225643.1,3,8,3,2,1,3
ENSG00000117643.14,1054,1169,1944,513,184,362
ENSG00000233478.1,0,0,0,0,0,0
ENSG00000162430.16,1422,1325,2019,678,439,374
ENSG00000255054.3,0,0,0,0,0,0
ENSG00000228172.5,23,41,25,11,5,8
ENSG00000117640.17,1236,1498,1563,830,731,794
ENSG00000272478.1,0,0,0,0,0,0
ENSG00000127423.10,331,457,335,90,83,118
ENSG00000236528.1,9,8,3,0,0,2
ENSG00000182749.5,3458,3763,3720,857,496,775
ENSG00000207302.1,1,0,0,0,0,0
ENSG00000117632.22,5296,6509,5895,2910,2610,2383
ENSG00000229786.1,0,0,0,0,0,0
ENSG00000223624.1,0,1,0,0,0,0
ENSG00000283938.1,0,0,0,0,0,0
ENSG00000158006.13,715,887,797,446,472,416
ENSG00000207237.1,0,0,0,0,0,0
ENSG00000252190.1,0,0,0,0,0,0
ENSG00000252691.1,0,0,0,0,0,0
ENSG00000158008.9,39,60,89,94,9,20
ENSG00000158014.14,1585,1773,1775,267,136,535
ENSG00000284309.1,33,35,41,11,6,13
ENSG00000158022.6,8,8,7,2,4,6
ENSG00000175087.9,340,557,369,43,57,93
ENSG00000197245.5,5,1,1,0,1,0
ENSG00000282872.1,0,0,0,0,0,0
ENSG00000236782.6,0,2,1,0,0,0
ENSG00000142684.8,624,713,776,345,433,341
ENSG00000142675.17,682,677,799,559,224,383
ENSG00000188782.8,2,6,1,0,1,1
ENSG00000236155.6,0,1,0,4,2,2
ENSG00000278572.1,0,3,0,0,0,0
ENSG00000130695.14,1294,1393,1398,663,524,686
ENSG00000270733.1,0,0,0,0,0,0
ENSG00000142669.14,380,448,359,1643,1448,1262
ENSG00000158062.20,394,548,505,1296,1365,900
ENSG00000169442.8,4,2,0,29,24,33
ENSG00000176092.14,1731,2513,3065,890,192,696
ENSG00000225854.2,0,0,0,0,0,0
ENSG00000176083.17,0,0,0,0,0,0
ENSG00000131914.10,1,0,0,0,1,1
ENSG00000117682.16,823,1077,1120,1108,997,846
ENSG00000223583.1,1,0,6,0,0,0
ENSG00000225891.1,11,7,8,2,1,1
ENSG00000198830.10,7470,9811,9313,2257,2712,2502
ENSG00000224129.1,0,1,1,0,0,0
ENSG00000117676.13,282,568,345,1748,1849,1469
ENSG00000238705.1,0,0,0,0,0,0
ENSG00000243905.3,0,0,0,0,0,0
ENSG00000252802.1,0,0,0,0,0,0
ENSG00000252429.2,0,0,0,0,0,0
ENSG00000229247.2,0,0,0,0,0,0
ENSG00000238316.1,0,0,0,0,0,0
ENSG00000235069.2,0,0,0,0,0,0
ENSG00000260063.1,16,27,23,1,2,3
ENSG00000117713.18,2603,3253,3402,2257,1761,1708
ENSG00000060642.10,718,962,894,370,396,384
ENSG00000241188.3,0,1,3,0,0,1
ENSG00000204160.11,1664,1676,1928,794,625,644
ENSG00000175793.11,131,239,145,208,101,110
ENSG00000226698.1,0,0,0,0,0,0
ENSG00000142751.14,830,958,905,457,392,397
ENSG00000198746.12,506,464,509,266,223,256
ENSG00000090273.13,1443,2030,1963,1086,955,970
ENSG00000131910.4,0,0,1,1,4,0
ENSG00000175707.8,429,480,473,269,312,354
ENSG00000172746.6,4,8,6,1,5,2
ENSG00000224064.1,0,0,0,0,0,0
ENSG00000225294.1,2,9,4,7,21,8
ENSG00000253368.3,33,5,17,2,5,1
ENSG00000158246.7,256,65,180,55,94,49
ENSG00000090020.10,2908,2278,3459,1037,864,808
ENSG00000229985.2,0,0,0,0,0,0
ENSG00000214973.3,5,10,3,2,1,4
ENSG00000225159.1,72,106,60,35,36,38
ENSG00000225990.2,0,0,0,0,0,0
ENSG00000224311.1,0,0,0,0,0,0
ENSG00000142784.15,1462,1174,2058,580,387,528
ENSG00000252098.1,0,0,0,0,0,0
ENSG00000243659.1,2,0,4,0,0,0
ENSG00000186501.14,580,646,605,461,456,397
ENSG00000206888.1,1,0,3,5,4,0
ENSG00000241547.1,11,33,14,17,22,7
ENSG00000142765.17,483,560,700,477,299,332
ENSG00000142733.14,260,341,266,976,626,588
ENSG00000142748.12,0,1,0,1,1,0
ENSG00000174950.10,4,1,3,0,1,0
ENSG00000231207.1,0,0,0,0,0,0
ENSG00000181773.6,50,9,50,6,0,1
ENSG00000158195.10,4751,5542,5975,2159,2055,1921
ENSG00000241169.1,0,0,0,0,0,0
ENSG00000237429.1,3,2,1,0,0,2
ENSG00000126705.13,563,563,1064,192,140,215
ENSG00000000938.12,6,1,0,38,32,27
ENSG00000235912.1,13,21,10,4,6,3
ENSG00000233975.1,4,1,3,0,0,0
ENSG00000126709.14,19532,22095,18999,3395,7135,5681
ENSG00000225886.3,0,0,0,0,0,0
ENSG00000206767.1,0,0,0,0,0,0
ENSG00000226662.2,0,0,0,0,0,0
ENSG00000207095.1,0,1,0,0,0,0
ENSG00000009780.15,1286,1484,1317,289,288,319
ENSG00000231344.1,7,18,8,1,2,1
ENSG00000230833.1,1,6,3,2,0,0
ENSG00000117758.13,1119,1231,1362,1326,1184,1153
ENSG00000269971.1,26,24,40,20,28,32
ENSG00000270031.1,0,5,7,3,1,2
ENSG00000223062.1,0,0,0,0,0,0
ENSG00000117751.17,1565,1909,1705,920,968,974
ENSG00000252947.1,16,9,4,6,7,4
ENSG00000130775.15,41,65,57,92,119,62
ENSG00000117748.9,1591,2061,1761,581,710,661
ENSG00000130768.14,16,43,87,5,0,0
ENSG00000227050.1,2,2,1,0,0,1
ENSG00000158156.7,1156,1109,1338,196,175,187
ENSG00000158161.15,1257,1622,1576,738,707,845
ENSG00000238231.2,6,8,2,1,2,0
ENSG00000240750.3,3,4,6,5,5,5
ENSG00000228589.3,15,43,41,38,49,46
ENSG00000228943.1,0,0,0,0,0,0
ENSG00000214812.3,2,2,0,2,0,0
ENSG00000253005.1,0,0,0,0,0,0
ENSG00000169403.11,17,22,46,99,108,48
ENSG00000126698.10,2518,3069,2880,1480,1720,1518
ENSG00000130770.17,1388,1860,1768,497,383,607
ENSG00000270605.1,85,47,89,19,1,7
ENSG00000271398.1,2,0,2,0,0,2
ENSG00000130766.4,2653,1766,2518,893,1088,922
ENSG00000130772.13,307,486,381,329,460,333
ENSG00000204138.12,839,944,1017,736,571,715
ENSG00000206779.1,0,0,0,0,0,0
ENSG00000229820.2,3,5,5,1,0,3
ENSG00000221216.1,1,0,6,1,6,0
ENSG00000180198.15,1780,2002,1886,690,568,690
ENSG00000242125.3,3056,2850,3305,1657,1026,1134
ENSG00000274266.1,0,0,0,0,0,0
ENSG00000200087.1,3889,4291,2588,1432,3001,2426
ENSG00000231468.2,4,1,0,0,0,1
ENSG00000279443.1,7,7,24,6,8,4
ENSG00000180098.9,391,642,528,468,387,392
ENSG00000197989.13,1628,1379,1923,709,553,524
ENSG00000221539.1,38,61,93,20,25,15
ENSG00000278274.1,0,0,0,0,0,0
ENSG00000273544.1,0,0,0,0,0,0
ENSG00000280498.1,0,0,0,0,0,0
ENSG00000274582.1,0,0,0,0,0,0
ENSG00000120656.11,499,760,585,463,414,416
ENSG00000188060.7,15,6,7,18,43,12
ENSG00000229388.1,6,0,7,2,1,3
ENSG00000270103.3,0,0,0,0,0,0
ENSG00000274978.1,14,5,4,3,6,1
ENSG00000162419.12,919,921,1030,614,591,568
ENSG00000252777.1,0,2,1,0,0,1
ENSG00000198492.15,4529,5038,4757,2075,2031,2297
ENSG00000116329.10,1,1,8,0,0,4
ENSG00000233427.1,0,0,0,0,0,0
ENSG00000199756.1,0,0,0,3,0,0
ENSG00000159023.19,759,1129,848,569,628,341
ENSG00000225616.2,5,11,6,3,11,10
ENSG00000206704.1,0,1,1,0,0,0
ENSG00000277958.1,0,0,2,1,0,0
ENSG00000253304.1,49,9,8,58,16,63
ENSG00000225750.1,1,2,13,7,4,4
ENSG00000116350.16,3152,4037,4655,2180,1967,1857
ENSG00000277916.1,0,0,0,0,0,0
ENSG00000116353.15,981,977,1004,310,275,309
ENSG00000237934.1,2,2,0,0,0,0
ENSG00000060656.19,7367,5527,7669,3473,2348,2231
ENSG00000230523.1,0,0,0,0,0,0
ENSG00000225011.4,0,0,0,0,0,0
ENSG00000228176.1,0,0,0,0,0,0
ENSG00000270927.1,0,0,0,0,0,0
ENSG00000233399.2,0,0,0,0,0,0
ENSG00000233372.1,0,0,0,0,1,0
ENSG00000231251.1,0,0,0,0,0,0
ENSG00000236335.1,0,2,0,0,1,0
ENSG00000231949.1,0,0,0,0,0,0
ENSG00000162510.5,8,3,30,9,2,1
ENSG00000186056.9,106,81,112,29,30,29
ENSG00000162511.7,9,36,8,904,686,402
ENSG00000264773.1,0,0,0,3,4,0
ENSG00000229607.1,0,0,0,0,0,0
ENSG00000223382.4,1,0,0,0,0,1
ENSG00000222784.1,0,0,0,0,0,0
ENSG00000235143.1,0,0,0,0,0,0
ENSG00000162512.15,1201,1028,758,1146,952,855
ENSG00000266210.2,0,0,0,0,0,0
ENSG00000134644.15,6578,7407,8877,5461,5236,4976
ENSG00000237329.2,0,0,0,0,0,0
ENSG00000232768.1,0,0,0,0,0,0
ENSG00000215900.4,0,0,0,0,0,0
ENSG00000225142.2,0,0,0,0,0,0
ENSG00000084628.9,4,5,5,5,2,2
ENSG00000060688.12,1992,2397,2118,871,835,829
ENSG00000229447.2,12,22,7,11,5,3
ENSG00000121766.15,933,1215,1003,482,541,535
ENSG00000229044.1,0,0,2,0,0,2
ENSG00000121769.7,38,39,23,27,17,6
ENSG00000168528.11,2726,1855,3053,1444,628,982
ENSG00000215899.3,1,1,2,0,0,0
ENSG00000206981.1,0,0,0,0,0,0
ENSG00000260386.6,1,0,1,3,0,0
ENSG00000265961.1,0,0,0,0,0,0
ENSG00000284543.1,43,6,27,12,26,44
ENSG00000229167.1,49,57,69,2,1,4
ENSG00000142910.15,15036,17950,22213,3608,1335,2699
ENSG00000121764.11,5,6,6,0,0,0
ENSG00000162517.12,2869,3005,2966,1266,1511,1454
ENSG00000235790.7,14,30,18,32,12,19
ENSG00000264078.1,1,2,0,1,0,0
ENSG00000084636.17,332,588,323,1528,289,393
ENSG00000121753.12,255,408,370,550,234,221
ENSG00000266580.1,0,0,0,3,0,1
ENSG00000254545.1,0,0,0,0,0,0
ENSG00000134668.12,16,10,11,55,48,22
ENSG00000203620.2,0,0,0,0,0,0
ENSG00000269967.1,8,22,22,29,27,20
ENSG00000184007.18,3313,4243,3544,4504,4457,4620
ENSG00000228634.1,0,0,0,0,0,0
ENSG00000121774.17,3308,4492,3848,2336,2344,2368
ENSG00000203325.3,1,1,4,0,0,0
ENSG00000121775.17,362,411,391,167,137,134
ENSG00000266203.1,0,0,0,0,0,0
ENSG00000276493.1,0,0,0,0,0,0
ENSG00000025800.13,5269,6307,6232,3234,3011,2996
ENSG00000250135.1,0,0,0,0,0,0
ENSG00000084652.15,2726,3220,3093,2862,2520,2680
ENSG00000160050.14,23,12,17,12,21,10
ENSG00000224066.1,6,10,29,27,19,2
ENSG00000160051.11,98,150,111,38,46,40
ENSG00000222046.2,3,1,1,2,0,0
ENSG00000160055.19,229,287,297,234,239,262
ENSG00000084623.11,4723,5671,5362,3260,3374,3106
ENSG00000220785.7,27,14,7,98,92,78
ENSG00000183615.5,6,0,3,7,16,16
ENSG00000182866.16,2,2,0,0,1,0
ENSG00000277617.1,0,0,0,0,0,0
ENSG00000252450.1,0,0,0,0,0,0
ENSG00000116478.11,3096,3617,3643,2653,2629,2501
ENSG00000175130.6,388,403,421,394,250,341
ENSG00000233775.1,0,3,0,0,2,1
ENSG00000162526.6,1,3,2,1,1,1
ENSG00000225828.1,91,64,235,116,67,71
ENSG00000160058.18,2940,2759,3305,1566,1306,1568
ENSG00000224333.1,0,0,0,0,0,0
ENSG00000270850.1,0,1,0,0,0,0
ENSG00000229259.1,0,0,0,0,0,0
ENSG00000263529.2,0,0,0,0,0,0
ENSG00000254553.1,0,1,0,0,0,0
ENSG00000273274.1,97,100,126,7,8,11
ENSG00000160062.14,126,133,109,164,218,183
ENSG00000176261.15,388,438,415,316,342,298
ENSG00000200591.1,0,0,0,0,0,0
ENSG00000162521.18,5385,7245,6229,2466,2691,2652
ENSG00000162520.14,14,7,0,12,2,8
ENSG00000224409.1,0,0,0,0,0,0
ENSG00000162522.10,641,837,1139,246,157,198
ENSG00000134684.10,2551,2686,3079,1373,1110,1543
ENSG00000116497.17,1560,1767,1603,901,745,881
ENSG00000160097.16,11,1,0,5,0,0
ENSG00000121905.9,1,2,1,1,0,0
ENSG00000121900.18,706,903,801,868,812,769
ENSG00000116514.16,4671,2969,4788,683,1143,1098
ENSG00000278966.2,0,0,0,1,1,6
ENSG00000217644.5,0,0,0,0,0,0
ENSG00000239670.1,0,0,0,0,0,0
ENSG00000236065.2,0,0,0,0,0,0
ENSG00000004455.16,4066,5348,4912,1677,2076,1796
ENSG00000276645.1,0,2,5,3,3,2
ENSG00000142920.16,32,29,62,17,13,10
ENSG00000278997.1,1,0,3,11,2,15
ENSG00000116525.13,49,106,127,275,171,180
ENSG00000279179.1,1,2,7,0,0,0
ENSG00000160094.14,626,713,731,185,189,249
ENSG00000270115.1,0,3,11,8,4,1
ENSG00000184389.9,3,0,2,0,2,0
ENSG00000225313.5,0,0,0,0,0,0
ENSG00000134686.18,1660,1675,1733,1316,1141,1015
ENSG00000284154.1,2,3,1,2,1,4
ENSG00000222112.1,0,1,5,6,2,2
ENSG00000233246.1,5,14,4,1,0,0
ENSG00000234512.1,0,0,0,0,0,0
ENSG00000121903.14,139,190,124,176,184,199
ENSG00000235907.2,0,0,0,0,0,0
ENSG00000121904.17,1,3,1,0,2,1
ENSG00000227000.2,0,0,0,0,0,0
ENSG00000176256.10,0,0,0,0,0,0
ENSG00000231163.5,0,0,0,0,0,0
ENSG00000201148.1,0,0,0,0,0,0
ENSG00000142698.14,1,0,0,0,1,0
ENSG00000270241.1,0,0,0,0,0,0
ENSG00000207941.1,0,0,0,0,0,0
ENSG00000163866.8,619,867,654,548,646,438
ENSG00000189280.3,6,10,12,3,1,7
ENSG00000189433.5,0,0,0,0,0,0
ENSG00000255811.1,0,0,0,0,0,0
ENSG00000188910.7,1,1,0,9,5,13
ENSG00000187513.8,2,0,0,0,3,0
ENSG00000230163.1,0,0,1,0,0,0
ENSG00000116544.11,1,4,2,0,2,0
ENSG00000241014.1,13,4,5,13,4,15
ENSG00000271741.1,0,0,0,0,0,0
ENSG00000243749.1,0,0,0,0,0,0
ENSG00000163867.16,185,236,221,189,177,165
ENSG00000233940.1,0,0,0,0,0,0
ENSG00000197056.9,952,974,944,483,497,415
ENSG00000228348.1,2,4,1,2,3,3
ENSG00000116560.10,17976,19486,26183,15293,13044,12584
ENSG00000201868.1,0,0,0,0,0,0
ENSG00000146463.11,3129,3640,3666,2011,1899,2063
ENSG00000240374.3,0,0,0,0,0,0
ENSG00000201542.1,0,0,0,0,0,0
ENSG00000229994.1,73,143,124,76,80,85
ENSG00000227409.1,0,0,0,0,0,0
ENSG00000278702.1,0,0,0,0,0,0
ENSG00000142687.17,3560,3945,4637,2843,2901,2609
ENSG00000236274.1,0,0,0,0,0,0
ENSG00000020129.15,515,512,715,282,164,191
ENSG00000239636.1,2,2,12,1,0,2
ENSG00000116819.6,6,13,16,4,5,4
ENSG00000126067.11,2886,3607,3667,1746,1516,1392
ENSG00000142686.7,104,181,165,77,30,38
ENSG00000092853.13,1056,1424,1330,927,541,554
ENSG00000232335.1,0,0,1,0,0,0
ENSG00000134698.10,1162,1200,1286,1488,1367,1469
ENSG00000092847.11,2061,2571,1682,732,681,902
ENSG00000271164.1,0,0,0,0,0,0
ENSG00000271914.1,3,0,0,1,0,0
ENSG00000126070.19,960,1226,1127,1079,1229,1060
ENSG00000271554.1,0,0,0,1,0,0
ENSG00000232862.5,1,1,1,1,0,1
ENSG00000092850.11,4,5,5,4,15,6
ENSG00000116863.10,1033,1163,1108,320,370,316
ENSG00000171812.12,6,27,2,28,13,16
ENSG00000054116.11,1171,1320,1364,827,708,877
ENSG00000116871.15,2683,2670,3294,4678,4133,3845
ENSG00000264592.2,0,0,0,1,0,0
ENSG00000054118.13,7925,9554,8797,5522,5259,5462
ENSG00000231849.1,0,0,0,0,0,0
ENSG00000214193.10,1083,1242,1618,593,202,306
ENSG00000142694.6,298,673,384,1587,1324,1442
ENSG00000116883.8,136,141,243,119,63,32
ENSG00000196182.10,1080,1340,1836,1156,669,782
ENSG00000181817.5,119,205,210,136,70,73
ENSG00000222821.1,0,0,0,0,0,0
ENSG00000116885.18,184,288,255,72,84,86
ENSG00000201448.1,4,0,2,0,2,1
ENSG00000116898.11,2057,2722,2545,1036,979,870
ENSG00000119535.17,15103,18445,20812,1920,1893,2249
ENSG00000230214.1,0,0,0,0,0,0
ENSG00000234481.1,0,0,0,0,0,0
ENSG00000163873.9,0,1,0,1,1,0
ENSG00000264698.1,0,0,0,0,0,0
ENSG00000207328.1,0,0,0,0,0,0
ENSG00000223944.1,0,0,0,0,0,0
ENSG00000252368.1,0,0,0,0,0,0
ENSG00000230451.2,0,1,0,0,0,0
ENSG00000233621.1,5,5,3,16,1,4
ENSG00000163874.10,865,288,674,359,307,328
ENSG00000283724.1,0,0,0,0,0,0
ENSG00000163875.15,855,837,667,421,429,382
ENSG00000263675.1,1,5,1,4,1,1
ENSG00000163877.10,734,595,813,522,627,534
ENSG00000232273.1,0,0,0,1,0,0
ENSG00000237749.4,27,28,20,13,28,17
ENSG00000163879.10,51,56,60,130,186,125
ENSG00000134697.12,1824,2272,2086,1891,2009,1662
ENSG00000169218.13,5,0,0,6,1,0
ENSG00000116922.14,462,693,598,269,190,348
ENSG00000134690.10,973,1236,1286,310,286,290
ENSG00000183317.16,2,2,3,14,0,0
ENSG00000200421.1,0,0,0,0,0,0
ENSG00000214141.4,0,0,0,0,0,0
ENSG00000227416.2,0,1,0,0,2,0
